2,0
2,0
2.00019,0.000195667
2.00056,0.000586984
2.00112,0.0011739
2.00187,0.00195631
2.00281,0.0029341
2.00394,0.0041071
2.00525,0.0054751
2.00674,0.00703787
2.00843,0.00879513
2.0103,0.0107466
2.01235,0.0128918
2.0146,0.0152306
2.01702,0.0177623
2.01963,0.0204866
2.02243,0.023403
2.02541,0.0265109
2.02857,0.0298099
2.03191,0.0332992
2.03544,0.0369784
2.03915,0.0408466
2.04304,0.0449033
2.04711,0.0491476
2.05136,0.0535789
2.05578,0.0581964
2.06039,0.0629992
2.06517,0.0679865
2.07013,0.0731573
2.07527,0.0785109
2.08058,0.0840463
2.08606,0.0897625
2.09171,0.0956585
2.09754,0.101733
2.10354,0.107986
2.10971,0.114415
2.11605,0.12102
2.12255,0.127799
2.12923,0.134752
2.13607,0.141877
2.14307,0.149173
2.15024,0.156638
2.15756,0.164272
2.16506,0.172074
2.17271,0.180042
2.18052,0.188174
2.18848,0.19647
2.19661,0.204928
2.20489,0.213547
2.21332,0.222325
2.22191,0.231262
2.23064,0.240355
2.23953,0.249604
2.24857,0.259006
2.25775,0.268561
2.26708,0.278268
2.27656,0.288124
2.28618,0.298128
2.29594,0.308279
2.30584,0.318576
2.31588,0.329016
2.32606,0.339599
2.33638,0.350322
2.34683,0.361185
2.35742,0.372186
2.36814,0.383324
2.37898,0.394596
2.38996,0.406002
2.40107,0.41754
2.41231,0.429209
2.42367,0.441006
2.43515,0.452931
2.44676,0.464981
2.45848,0.477157
2.47033,0.489455
2.4823,0.501874
2.49438,0.514413
2.50658,0.527071
2.51889,0.539846
2.53132,0.552736
2.54386,0.56574
2.5565,0.578857
2.56926,0.592084
2.58212,0.605421
2.59509,0.618866
2.60817,0.632418
2.62134,0.646074
2.63462,0.659835
2.648,0.673697
2.66147,0.687661
2.67505,0.701724
2.68872,0.715884
2.70249,0.730142
2.71635,0.744494
2.7303,0.75894
2.74434,0.773479
2.75847,0.788108
2.77269,0.802827
2.787,0.817634
2.80139,0.832529
2.81587,0.847509
2.83043,0.862573
2.84507,0.87772
2.8598,0.892948
2.8746,0.908257
2.88948,0.923646
2.90444,0.939111
2.91947,0.954654
2.93458,0.970272
2.94976,0.985964
2.96502,1.00173
2.98034,1.01756
2.99574,1.03347
3.0112,1.04945
3.02674,1.06549
3.04233,1.0816
3.058,1.09778
3.07373,1.11402
3.08952,1.13033
3.10537,1.14669
3.12129,1.16312
3.13726,1.17961
3.1533,1.19616
3.16939,1.21277
3.18554,1.22943
3.20174,1.24615
3.218,1.26292
3.23432,1.27975
3.25068,1.29663
3.2671,1.31356
3.28357,1.33055
3.30009,1.34758
3.31666,1.36466
3.33328,1.3818
3.34995,1.39897
3.36666,1.4162
3.38342,1.43347
3.40022,1.45078
3.41707,1.46814
3.43396,1.48554
3.45089,1.50299
3.46786,1.52047
3.48488,1.53799
3.50193,1.55556
3.51902,1.57316
3.53616,1.5908
3.55332,1.60848
3.57053,1.62619
3.58777,1.64394
3.60505,1.66172
3.62236,1.67954
