-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
-2.23765,3.08709
